Data file S1. Salamander count data for harvest effect grids. Salamander counts by grid and sampling occasion at harvest effect grids for the most commonly encountered species (data are rarefied.). ,,,,,,,,,,,,,,,,
Unit,Grid,Trt,SlopeAzimuth,SlopeAspect,Year,Season,TrtPeriod,SamplePeriod,Check,Date,Precip,Temp,DWD,REBA,ZIZA,NOSL
7,1704A,Group,307,SW,2011,Spring,Post,8,2,110316,0.53,5.3,121.4,6,3,0
7,1704A,Group,307,SW,2011,Spring,Post,8,3,110329,0.03,3.1,121.4,4,5,0
7,1704A,Group,307,SW,2011,Spring,Post,8,4,110415,0,12.2,121.4,1,4,0
7,1705A,Group,290,SW,2009,Spring,Post,4,1,90323,0,8.6,43.34,4,2,0
7,1705A,Group,290,SW,2009,Spring,Post,4,2,90414,0.64,8.6,43.34,5,2,0
7,1705A,Group,290,SW,2009,Spring,Post,4,3,90429,2.13,15.6,43.34,3,0,0
7,1705A,Group,290,SW,2009,Fall,Post,5,1,90914,0,16.7,43.34,1,0,0
7,1705A,Group,290,SW,2009,Fall,Post,5,2,90930,0.03,10.8,43.34,9,0,0
7,1705A,Group,290,SW,2009,Fall,Post,5,3,91015,0.43,6.7,43.34,3,3,0
7,1705A,Group,290,SW,2009,Fall,Post,5,4,91028,0,10.3,43.34,2,0,0
7,1705A,Group,290,SW,2009,Fall,Post,5,5,91108,0,12.8,43.34,10,6,0
7,1705A,Group,290,SW,2010,Spring,Post,6,1,100327,2.97,2.5,24.34,4,4,0
7,1705A,Group,290,SW,2010,Spring,Post,6,2,100406,0.28,20.8,24.34,4,1,0
7,1705A,Group,290,SW,2010,Spring,Post,6,3,100421,0,10.3,24.34,1,2,0
7,1705A,Group,290,SW,2010,Spring,Post,6,4,100505,0.74,16.4,24.34,0,0,0
7,1705A,Group,290,SW,2010,Fall,Post,7,1,101004,0.53,7.2,24.34,2,0,0
7,1705A,Group,290,SW,2010,Fall,Post,7,2,101014,0,15.3,24.34,11,5,0
7,1705A,Group,290,SW,2010,Fall,Post,7,3,101028,1.32,13.6,24.34,15,17,0
7,1705A,Group,290,SW,2010,Fall,Post,7,4,101129,0,0.6,24.34,2,0,0
7,1705A,Group,290,SW,2011,Spring,Post,8,1,110308,0.79,1.7,53.74,9,0,0
7,1705A,Group,290,SW,2011,Spring,Post,8,2,110316,0.53,5.3,53.74,7,2,0
7,1705A,Group,290,SW,2011,Spring,Post,8,3,110329,0.03,3.1,53.74,18,13,1
7,1705A,Group,290,SW,2011,Spring,Post,8,4,110415,0,12.2,53.74,5,0,0
7,1706A,Group,170,SW,2009,Spring,Post,4,1,90323,0,8.6,152.18,5,2,0
7,1706A,Group,170,SW,2009,Spring,Post,4,2,90414,0.64,8.6,152.18,4,4,0
7,1706A,Group,170,SW,2009,Spring,Post,4,3,90502,2.24,13.9,152.18,4,0,0
7,1706A,Group,170,SW,2009,Fall,Post,5,1,90914,0,16.7,152.18,0,0,0
7,1706A,Group,170,SW,2009,Fall,Post,5,2,90930,0.03,10.8,152.18,0,0,0
7,1706A,Group,170,SW,2009,Fall,Post,5,3,91015,0.43,6.7,152.18,9,5,0
7,1706A,Group,170,SW,2009,Fall,Post,5,4,91028,0,10.3,152.18,19,3,0
7,1706A,Group,170,SW,2009,Fall,Post,5,5,91108,0,12.8,152.18,28,11,0
7,1706A,Group,170,SW,2010,Spring,Post,6,1,100327,2.97,2.5,101.56,23,10,0
7,1706A,Group,170,SW,2010,Spring,Post,6,2,100406,0.28,20.8,101.56,2,0,0
7,1706A,Group,170,SW,2010,Spring,Post,6,3,100421,0,10.3,101.56,0,0,4
7,1706A,Group,170,SW,2010,Spring,Post,6,4,100505,0.74,16.4,101.56,1,0,0
7,1706A,Group,170,SW,2010,Fall,Post,7,1,101004,0.53,7.2,101.56,0,0,1
7,1706A,Group,170,SW,2010,Fall,Post,7,2,101014,0,15.3,101.56,8,0,0
7,1706A,Group,170,SW,2010,Fall,Post,7,3,101028,1.32,13.6,101.56,47,18,0
7,1706A,Group,170,SW,2010,Fall,Post,7,4,101122,0,12.2,101.56,32,10,0
7,1706A,Group,170,SW,2011,Spring,Post,8,1,110309,0,8.1,121.02,5,4,0
7,1706A,Group,170,SW,2011,Spring,Post,8,2,110316,0.53,5.3,121.02,15,7,0
7,1706A,Group,170,SW,2011,Spring,Post,8,3,110329,0.03,3.1,121.02,27,11,0
7,1706A,Group,170,SW,2011,Spring,Post,8,4,110415,0,12.2,121.02,3,0,0
7,1707A,Group,184,SW,2009,Spring,Post,4,1,90323,0,8.6,108.48,9,1,0
7,1707A,Group,184,SW,2009,Spring,Post,4,2,90414,0.64,8.6,108.48,3,0,0
7,1707A,Group,184,SW,2009,Spring,Post,4,3,90502,2.24,13.9,108.48,7,1,0
7,1707A,Group,184,SW,2009,Fall,Post,5,1,90914,0,16.7,108.48,0,0,0
7,1707A,Group,184,SW,2009,Fall,Post,5,2,90930,0.03,10.8,108.48,1,0,0
7,1707A,Group,184,SW,2009,Fall,Post,5,3,91015,0.43,6.7,108.48,4,1,0
7,1707A,Group,184,SW,2009,Fall,Post,5,4,91028,0,10.3,108.48,7,0,0
7,1707A,Group,184,SW,2009,Fall,Post,5,5,91108,0,12.8,108.48,16,3,0
7,1707A,Group,184,SW,2010,Spring,Post,6,1,100327,2.97,2.5,63.9,8,1,0
7,1707A,Group,184,SW,2010,Spring,Post,6,2,100406,0.28,20.8,63.9,2,0,0
7,1707A,Group,184,SW,2010,Spring,Post,6,3,100421,0,10.3,63.9,1,0,0
7,1707A,Group,184,SW,2010,Spring,Post,6,4,100505,0.74,16.4,63.9,0,0,1
7,1707A,Group,184,SW,2010,Fall,Post,7,1,100928,0.08,14.7,63.9,0,0,0
7,1707A,Group,184,SW,2010,Fall,Post,7,2,101014,0,15.3,63.9,0,0,0
7,1707A,Group,184,SW,2010,Fall,Post,7,3,101028,1.32,13.6,63.9,8,1,0
7,1707A,Group,184,SW,2010,Fall,Post,7,4,101122,0,12.2,63.9,12,0,1
7,1707A,Group,184,SW,2011,Spring,Post,8,1,110309,0,8.1,133.72,2,0,0
7,1707A,Group,184,SW,2011,Spring,Post,8,2,110316,0.53,5.3,133.72,8,3,0
7,1707A,Group,184,SW,2011,Spring,Post,8,3,110329,0.03,3.1,133.72,3,3,0
7,1707A,Group,184,SW,2011,Spring,Post,8,4,110415,0,12.2,133.72,1,0,0
7,1708A,Group,186,SW,2009,Spring,Post,4,1,90323,0,8.6,137.38,8,7,0
7,1708A,Group,186,SW,2009,Spring,Post,4,2,90414,0.64,8.6,137.38,5,2,1
7,1708A,Group,186,SW,2009,Spring,Post,4,3,90502,2.24,13.9,137.38,1,0,0
7,1708A,Group,186,SW,2009,Fall,Post,5,1,90914,0,16.7,137.38,0,0,0
7,1708A,Group,186,SW,2009,Fall,Post,5,2,90930,0.03,10.8,137.38,0,0,0
7,1708A,Group,186,SW,2009,Fall,Post,5,3,91015,0.43,6.7,137.38,2,4,0
7,1708A,Group,186,SW,2009,Fall,Post,5,4,91028,0,10.3,137.38,3,0,0
7,1708A,Group,186,SW,2009,Fall,Post,5,5,91108,0,12.8,137.38,4,6,0
7,1708A,Group,186,SW,2010,Spring,Post,6,1,100327,2.97,2.5,118.74,1,0,1
7,1708A,Group,186,SW,2010,Spring,Post,6,2,100406,0.28,20.8,118.74,0,0,1
7,1708A,Group,186,SW,2010,Spring,Post,6,3,100421,0,10.3,118.74,1,0,0
7,1708A,Group,186,SW,2010,Spring,Post,6,4,100506,0.28,17.2,118.74,0,0,0
7,1708A,Group,186,SW,2010,Fall,Post,7,1,101004,0.53,7.2,118.74,0,0,0
7,1708A,Group,186,SW,2010,Fall,Post,7,2,101014,0,15.3,118.74,0,0,0
7,1708A,Group,186,SW,2010,Fall,Post,7,3,101028,1.32,13.6,118.74,2,2,0
7,1708A,Group,186,SW,2010,Fall,Post,7,4,101122,0,12.2,118.74,8,3,0
7,1708A,Group,186,SW,2011,Spring,Post,8,1,110309,0,8.1,90.5,3,1,0
7,1708A,Group,186,SW,2011,Spring,Post,8,2,110316,0.53,5.3,90.5,7,4,0
7,1708A,Group,186,SW,2011,Spring,Post,8,3,110329,0.03,3.1,90.5,3,2,0
7,1708A,Group,186,SW,2011,Spring,Post,8,4,110415,0,12.2,90.5,3,0,1
8,1801A,Group,190,SW,2009,Spring,Post,4,1,90310,0.41,8.9,20.22,5,4,0
8,1801A,Group,190,SW,2009,Spring,Post,4,2,90415,1.8,6.4,20.22,1,0,0
8,1801A,Group,190,SW,2009,Spring,Post,4,3,90503,1.96,12.8,20.22,0,0,0
8,1801A,Group,190,SW,2009,Fall,Post,5,1,90911,0.79,20.3,20.22,0,0,0
8,1801A,Group,190,SW,2009,Fall,Post,5,2,90929,1.07,13.1,20.22,1,0,0
8,1801A,Group,190,SW,2009,Fall,Post,5,3,91014,0,8.3,20.22,3,2,0
8,1801A,Group,190,SW,2009,Fall,Post,5,4,91027,0.05,11.7,20.22,2,7,0
8,1801A,Group,190,SW,2009,Fall,Post,5,5,91112,0,6.9,20.22,6,11,0
8,1801A,Group,190,SW,2010,Spring,Post,6,1,100324,1.65,7.5,76.86,8,8,0
8,1801A,Group,190,SW,2010,Spring,Post,6,2,100405,0.28,15.6,76.86,1,5,0
8,1801A,Group,190,SW,2010,Spring,Post,6,3,100420,0,10.3,76.86,1,0,0
8,1801A,Group,190,SW,2010,Spring,Post,6,4,100504,2.62,16.1,76.86,0,0,0
8,1801A,Group,190,SW,2010,Fall,Post,7,1,100922,0,25.3,76.86,0,0,0
8,1801A,Group,190,SW,2010,Fall,Post,7,2,101005,0.53,7.8,76.86,0,0,0
8,1801A,Group,190,SW,2010,Fall,Post,7,3,101013,0,15.6,76.86,0,0,0
8,1801A,Group,190,SW,2010,Fall,Post,7,4,101111,0,10.8,76.86,16,19,0
8,1801A,Group,190,SW,2011,Spring,Post,8,1,110310,1.98,5.3,58.24,1,2,0
8,1801A,Group,190,SW,2011,Spring,Post,8,2,110316,0.53,5.3,58.24,6,3,0
8,1801A,Group,190,SW,2011,Spring,Post,8,3,110330,0,3.9,58.24,3,16,0
8,1801A,Group,190,SW,2011,Spring,Post,8,4,110413,2.26,9.2,58.24,3,8,0
8,1802A,Group,324,NE,2009,Spring,Post,4,1,90310,0.41,8.9,126.38,4,5,0
8,1802A,Group,324,NE,2009,Spring,Post,4,2,90415,1.8,6.4,126.38,3,1,0
8,1802A,Group,324,NE,2009,Spring,Post,4,3,90502,2.24,13.9,126.38,0,4,0
8,1802A,Group,324,NE,2009,Fall,Post,5,1,90911,0.79,20.3,126.38,0,0,0
8,1802A,Group,324,NE,2009,Fall,Post,5,2,90929,1.07,13.1,126.38,3,1,0
8,1802A,Group,324,NE,2009,Fall,Post,5,3,91014,0,8.3,126.38,3,4,0
8,1802A,Group,324,NE,2009,Fall,Post,5,4,91027,0.05,11.7,126.38,3,10,0
8,1802A,Group,324,NE,2009,Fall,Post,5,5,91112,0,6.9,126.38,5,4,0
8,1802A,Group,324,NE,2010,Spring,Post,6,1,100324,1.65,7.5,123.5,6,16,0
8,1802A,Group,324,NE,2010,Spring,Post,6,2,100405,0.28,15.6,123.5,1,5,0
8,1802A,Group,324,NE,2010,Spring,Post,6,3,100420,0,10.3,123.5,0,1,0
8,1802A,Group,324,NE,2010,Spring,Post,6,4,100504,2.62,16.1,123.5,0,0,3
8,1802A,Group,324,NE,2010,Fall,Post,7,1,100915,0,20.3,123.5,0,0,0
8,1802A,Group,324,NE,2010,Fall,Post,7,2,101005,0.53,7.8,123.5,2,0,0
8,1802A,Group,324,NE,2010,Fall,Post,7,3,101014,0,15.3,123.5,3,7,1
8,1802A,Group,324,NE,2010,Fall,Post,7,4,101028,1.32,13.6,123.5,23,14,0
8,1802A,Group,324,NE,2011,Spring,Post,8,1,110310,1.98,5.3,143.68,11,4,0
8,1802A,Group,324,NE,2011,Spring,Post,8,2,110316,0.53,5.3,143.68,7,8,0
8,1802A,Group,324,NE,2011,Spring,Post,8,3,110330,0,3.9,143.68,10,25,0
8,1802A,Group,324,NE,2011,Spring,Post,8,4,110413,2.26,9.2,143.68,3,10,0
8,1803A,Group,66,NE,2009,Spring,Post,4,1,90310,0.41,8.9,84.84,8,4,0
8,1803A,Group,66,NE,2009,Spring,Post,4,2,90415,1.8,6.4,84.84,6,8,0
8,1803A,Group,66,NE,2009,Spring,Post,4,3,90502,2.24,13.9,84.84,4,6,0
8,1803A,Group,66,NE,2009,Fall,Post,5,1,90911,0.79,20.3,84.84,0,0,0
8,1803A,Group,66,NE,2009,Fall,Post,5,2,90929,1.07,13.1,84.84,4,0,0
8,1803A,Group,66,NE,2009,Fall,Post,5,3,91014,0,8.3,84.84,5,5,0
8,1803A,Group,66,NE,2009,Fall,Post,5,4,91027,0.05,11.7,84.84,1,3,0
8,1803A,Group,66,NE,2009,Fall,Post,5,5,91112,0,6.9,84.84,2,4,0
8,1803A,Group,66,NE,2010,Spring,Post,6,1,100324,1.65,7.5,138.1,2,4,0
8,1803A,Group,66,NE,2010,Spring,Post,6,2,100405,0.28,15.6,138.1,2,7,0
8,1803A,Group,66,NE,2010,Spring,Post,6,3,100420,0,10.3,138.1,1,1,0
8,1803A,Group,66,NE,2010,Spring,Post,6,4,100504,2.62,16.1,138.1,0,0,1
8,1803A,Group,66,NE,2010,Fall,Post,7,1,100915,0,20.3,138.1,0,0,0
8,1803A,Group,66,NE,2010,Fall,Post,7,2,101005,0.53,7.8,138.1,1,0,0
8,1803A,Group,66,NE,2010,Fall,Post,7,3,101014,0,15.3,138.1,3,0,0
8,1803A,Group,66,NE,2010,Fall,Post,7,4,101028,1.32,13.6,138.1,5,6,0
8,1803A,Group,66,NE,2011,Spring,Post,8,1,110310,1.98,5.3,110.88,6,3,0
8,1803A,Group,66,NE,2011,Spring,Post,8,2,110316,0.53,5.3,110.88,4,0,0
8,1803A,Group,66,NE,2011,Spring,Post,8,3,110330,0,3.9,110.88,7,7,0
8,1803A,Group,66,NE,2011,Spring,Post,8,4,110413,2.26,9.2,110.88,2,0,0
8,1804A,Group,86,NE,2009,Spring,Post,4,1,90310,0.41,8.9,28.5,7,5,0
8,1804A,Group,86,NE,2009,Spring,Post,4,2,90415,1.8,6.4,28.5,4,2,0
8,1804A,Group,86,NE,2009,Spring,Post,4,3,90503,1.96,12.8,28.5,4,1,2
8,1804A,Group,86,NE,2009,Fall,Post,5,1,90911,0.79,20.3,28.5,0,0,0
8,1804A,Group,86,NE,2009,Fall,Post,5,2,90929,1.07,13.1,28.5,7,0,0
8,1804A,Group,86,NE,2009,Fall,Post,5,3,91014,0,8.3,28.5,9,3,0
8,1804A,Group,86,NE,2009,Fall,Post,5,4,91027,0.05,11.7,28.5,5,7,0
8,1804A,Group,86,NE,2009,Fall,Post,5,5,91112,0,6.9,28.5,6,9,1
8,1804A,Group,86,NE,2010,Spring,Post,6,1,100324,1.65,7.5,166.02,9,3,0
8,1804A,Group,86,NE,2010,Spring,Post,6,2,100405,0.28,15.6,166.02,2,1,0
8,1804A,Group,86,NE,2010,Spring,Post,6,3,100420,0,10.3,166.02,1,2,0
8,1804A,Group,86,NE,2010,Spring,Post,6,4,100504,2.62,16.1,166.02,0,0,0
8,1804A,Group,86,NE,2010,Fall,Post,7,1,100922,0,25.3,166.02,0,0,0
8,1804A,Group,86,NE,2010,Fall,Post,7,2,101005,0.53,7.8,166.02,0,0,0
8,1804A,Group,86,NE,2010,Fall,Post,7,3,101013,0,15.6,166.02,0,0,0
8,1804A,Group,86,NE,2010,Fall,Post,7,4,101111,0,10.8,166.02,7,9,1
8,1804A,Group,86,NE,2011,Spring,Post,8,1,110310,1.98,5.3,75.36,2,6,0
8,1804A,Group,86,NE,2011,Spring,Post,8,2,110316,0.53,5.3,75.36,3,5,0
8,1804A,Group,86,NE,2011,Spring,Post,8,3,110330,0,3.9,75.36,2,9,0
8,1804A,Group,86,NE,2011,Spring,Post,8,4,110413,2.26,9.2,75.36,1,2,0
8,1805A,Group,97,NE,2009,Spring,Post,4,1,90310,0.41,8.9,46.02,3,4,0
8,1805A,Group,97,NE,2009,Spring,Post,4,2,90415,1.8,6.4,46.02,3,0,0
8,1805A,Group,97,NE,2009,Spring,Post,4,3,90503,1.96,12.8,46.02,0,1,0
8,1805A,Group,97,NE,2009,Fall,Post,5,1,90911,0.79,20.3,46.02,0,0,0
8,1805A,Group,97,NE,2009,Fall,Post,5,2,90929,1.07,13.1,46.02,1,0,0
8,1805A,Group,97,NE,2009,Fall,Post,5,3,91014,0,8.3,46.02,0,0,0
8,1805A,Group,97,NE,2009,Fall,Post,5,4,91027,0.05,11.7,46.02,1,9,0
8,1805A,Group,97,NE,2009,Fall,Post,5,5,91112,0,6.9,46.02,4,10,0
8,1805A,Group,97,NE,2010,Spring,Post,6,1,100324,1.65,7.5,76.42,5,5,0
8,1805A,Group,97,NE,2010,Spring,Post,6,2,100405,0.28,15.6,76.42,1,3,0
8,1805A,Group,97,NE,2010,Spring,Post,6,3,100420,0,10.3,76.42,0,0,0
8,1805A,Group,97,NE,2010,Spring,Post,6,4,100504,2.62,16.1,76.42,0,0,1
8,1805A,Group,97,NE,2010,Fall,Post,7,1,100924,0.15,24.7,76.42,0,0,0
8,1805A,Group,97,NE,2010,Fall,Post,7,2,101005,0.53,7.8,76.42,0,0,0
8,1805A,Group,97,NE,2010,Fall,Post,7,3,101013,0,15.6,76.42,0,0,0
8,1805A,Group,97,NE,2010,Fall,Post,7,4,101119,2.54,0,76.42,2,4,0
8,1805A,Group,97,NE,2011,Spring,Post,8,1,110310,1.98,5.3,85.74,2,2,0
8,1805A,Group,97,NE,2011,Spring,Post,8,2,110316,0.53,5.3,85.74,2,2,0
8,1805A,Group,97,NE,2011,Spring,Post,8,3,110330,0,3.9,85.74,3,3,0
8,1805A,Group,97,NE,2011,Spring,Post,8,4,110413,2.26,9.2,85.74,0,0,0
8,1806A,Group,270,SW,2009,Spring,Post,4,1,90310,0.41,8.9,109.7,6,3,0
8,1806A,Group,270,SW,2009,Spring,Post,4,2,90415,1.8,6.4,109.7,1,2,0
8,1806A,Group,270,SW,2009,Spring,Post,4,3,90503,1.96,12.8,109.7,1,0,0
8,1806A,Group,270,SW,2009,Fall,Post,5,1,90911,0.79,20.3,109.7,0,0,0
8,1806A,Group,270,SW,2009,Fall,Post,5,2,90929,1.07,13.1,109.7,0,0,0
8,1806A,Group,270,SW,2009,Fall,Post,5,3,91014,0,8.3,109.7,2,0,0
8,1806A,Group,270,SW,2009,Fall,Post,5,4,91027,0.05,11.7,109.7,2,4,0
8,1806A,Group,270,SW,2009,Fall,Post,5,5,91112,0,6.9,109.7,3,9,0
8,1806A,Group,270,SW,2010,Spring,Post,6,1,100324,1.65,7.5,78.78,1,6,0
8,1806A,Group,270,SW,2010,Spring,Post,6,2,100405,0.28,15.6,78.78,0,2,0
8,1806A,Group,270,SW,2010,Spring,Post,6,3,100420,0,10.3,78.78,0,0,0
8,1806A,Group,270,SW,2010,Spring,Post,6,4,100504,2.62,16.1,78.78,1,0,0
8,1806A,Group,270,SW,2010,Fall,Post,7,1,100924,0.15,24.7,78.78,0,0,0
8,1806A,Group,270,SW,2010,Fall,Post,7,2,101005,0.53,7.8,78.78,0,0,0
8,1806A,Group,270,SW,2010,Fall,Post,7,3,101013,0,15.6,78.78,0,0,0
8,1806A,Group,270,SW,2010,Fall,Post,7,4,101119,2.54,0,78.78,2,0,0
8,1806A,Group,270,SW,2011,Spring,Post,8,1,110310,1.98,5.3,143.64,2,2,0
8,1806A,Group,270,SW,2011,Spring,Post,8,2,110316,0.53,5.3,143.64,3,6,0
8,1806A,Group,270,SW,2011,Spring,Post,8,3,110330,0,3.9,143.64,3,5,0
8,1806A,Group,270,SW,2011,Spring,Post,8,4,110413,2.26,9.2,143.64,0,0,0
8,1807A,Group,62,NE,2009,Spring,Post,4,1,90310,0.41,8.9,29.98,6,3,0
8,1807A,Group,62,NE,2009,Spring,Post,4,2,90415,1.8,6.4,29.98,2,2,0
8,1807A,Group,62,NE,2009,Spring,Post,4,3,90503,1.96,12.8,29.98,4,0,0
8,1807A,Group,62,NE,2009,Fall,Post,5,1,90911,0.79,20.3,29.98,0,0,0
8,1807A,Group,62,NE,2009,Fall,Post,5,2,90929,1.07,13.1,29.98,7,0,0
8,1807A,Group,62,NE,2009,Fall,Post,5,3,91014,0,8.3,29.98,3,2,0
8,1807A,Group,62,NE,2009,Fall,Post,5,4,91027,0.05,11.7,29.98,3,3,0
8,1807A,Group,62,NE,2009,Fall,Post,5,5,91112,0,6.9,29.98,10,15,0
8,1807A,Group,62,NE,2010,Spring,Post,6,1,100324,1.65,7.5,79,9,6,0
8,1807A,Group,62,NE,2010,Spring,Post,6,2,100405,0.28,15.6,79,1,3,0
8,1807A,Group,62,NE,2010,Spring,Post,6,3,100420,0,10.3,79,0,0,0
8,1807A,Group,62,NE,2010,Spring,Post,6,4,100504,2.62,16.1,79,0,0,2
8,1807A,Group,62,NE,2010,Fall,Post,7,1,100922,0,25.3,79,0,0,1
8,1807A,Group,62,NE,2010,Fall,Post,7,2,101005,0.53,7.8,79,3,0,0
8,1807A,Group,62,NE,2010,Fall,Post,7,3,101013,0,15.6,79,2,0,0
8,1807A,Group,62,NE,2010,Fall,Post,7,4,101111,0,10.8,79,18,7,0
8,1807A,Group,62,NE,2011,Spring,Post,8,1,110310,1.98,5.3,66.58,8,10,0
8,1807A,Group,62,NE,2011,Spring,Post,8,2,110316,0.53,5.3,66.58,12,3,0
8,1807A,Group,62,NE,2011,Spring,Post,8,3,110330,0,3.9,66.58,8,11,0
8,1807A,Group,62,NE,2011,Spring,Post,8,4,110413,2.26,9.2,66.58,3,2,0
8,1808A,Group,260,SW,2009,Spring,Post,4,1,90310,0.41,8.9,114.34,2,4,0
8,1808A,Group,260,SW,2009,Spring,Post,4,2,90415,1.8,6.4,114.34,1,2,0
8,1808A,Group,260,SW,2009,Spring,Post,4,3,90502,2.24,13.9,114.34,1,3,0
8,1808A,Group,260,SW,2009,Fall,Post,5,1,90911,0.79,20.3,114.34,0,0,0
8,1808A,Group,260,SW,2009,Fall,Post,5,2,90929,1.07,13.1,114.34,1,0,0
8,1808A,Group,260,SW,2009,Fall,Post,5,3,91014,0,8.3,114.34,1,2,0
8,1808A,Group,260,SW,2009,Fall,Post,5,4,91027,0.05,11.7,114.34,6,10,0
8,1808A,Group,260,SW,2009,Fall,Post,5,5,91112,0,6.9,114.34,3,3,0
8,1808A,Group,260,SW,2010,Spring,Post,6,1,100324,1.65,7.5,113.38,2,3,0
8,1808A,Group,260,SW,2010,Spring,Post,6,2,100405,0.28,15.6,113.38,1,0,0
8,1808A,Group,260,SW,2010,Spring,Post,6,3,100420,0,10.3,113.38,0,2,0
8,1808A,Group,260,SW,2010,Spring,Post,6,4,100504,2.62,16.1,113.38,0,0,0
8,1808A,Group,260,SW,2010,Fall,Post,7,1,100915,0,20.3,113.38,0,0,0
8,1808A,Group,260,SW,2010,Fall,Post,7,2,101005,0.53,7.8,113.38,0,0,0
8,1808A,Group,260,SW,2010,Fall,Post,7,3,101014,0,15.3,113.38,2,1,0
8,1808A,Group,260,SW,2010,Fall,Post,7,4,101028,1.32,13.6,113.38,3,0,0
8,1808A,Group,260,SW,2011,Spring,Post,8,1,110310,1.98,5.3,165.8,5,3,0
8,1808A,Group,260,SW,2011,Spring,Post,8,2,110316,0.53,5.3,165.8,2,3,0
8,1808A,Group,260,SW,2011,Spring,Post,8,3,110330,0,3.9,165.8,3,10,0
8,1808A,Group,260,SW,2011,Spring,Post,8,4,110413,2.26,9.2,165.8,1,1,0
9,1901A1,CC,74,NE,2009,Spring,Post,4,1,90311,0.48,12.2,50.86,1,0,0
9,1901A1,CC,74,NE,2009,Spring,Post,4,2,90410,0,6.4,50.86,4,5,0
9,1901A1,CC,74,NE,2009,Spring,Post,4,3,90505,0,14.7,50.86,0,4,0
9,1901A1,CC,74,NE,2009,Fall,Post,5,1,90916,0,19.7,50.86,0,0,0
9,1901A1,CC,74,NE,2009,Fall,Post,5,2,91001,0,10.6,50.86,4,0,0
9,1901A1,CC,74,NE,2009,Fall,Post,5,3,91014,0,8.3,50.86,3,4,0
9,1901A1,CC,74,NE,2009,Fall,Post,5,4,91029,1.91,11.1,50.86,6,10,0
9,1901A1,CC,74,NE,2009,Fall,Post,5,5,91112,0,6.9,50.86,4,5,0
9,1901A1,CC,74,NE,2010,Spring,Post,6,1,100325,0.66,10.3,79.46,11,13,0
9,1901A1,CC,74,NE,2010,Spring,Post,6,2,100406,0.28,20.8,79.46,2,2,0
9,1901A1,CC,74,NE,2010,Spring,Post,6,3,100422,0,11.7,79.46,1,1,0
9,1901A1,CC,74,NE,2010,Spring,Post,6,4,100506,0.28,17.2,79.46,0,0,1
9,1901A1,CC,74,NE,2010,Fall,Post,7,1,101005,0.53,7.8,79.46,0,0,0
9,1901A1,CC,74,NE,2010,Fall,Post,7,2,101018,0,15.3,79.46,3,5,0
9,1901A1,CC,74,NE,2010,Fall,Post,7,3,101110,0,10.3,79.46,14,13,0
9,1901A1,CC,74,NE,2010,Fall,Post,7,4,101130,0,8.9,79.46,0,2,0
9,1901A1,CC,74,NE,2011,Spring,Post,8,1,110303,0,3.6,52.68,4,11,0
9,1901A1,CC,74,NE,2011,Spring,Post,8,2,110324,0.03,11.9,52.68,6,3,0
9,1901A1,CC,74,NE,2011,Spring,Post,8,3,110401,0.05,2.5,52.68,4,5,0
9,1901A1,CC,74,NE,2011,Spring,Post,8,4,110421,6.55,3.6,52.68,0,3,0
9,1901A2,CC,349,NE,2009,Spring,Post,4,1,90311,0.48,12.2,49.98,2,0,0
9,1901A2,CC,349,NE,2009,Spring,Post,4,2,90410,0,6.4,49.98,4,4,0
9,1901A2,CC,349,NE,2009,Spring,Post,4,3,90505,0,14.7,49.98,3,2,0
9,1901A2,CC,349,NE,2009,Fall,Post,5,1,90916,0,19.7,49.98,0,0,0
9,1901A2,CC,349,NE,2009,Fall,Post,5,2,91001,0,10.6,49.98,3,0,0
9,1901A2,CC,349,NE,2009,Fall,Post,5,3,91014,0,8.3,49.98,6,5,0
9,1901A2,CC,349,NE,2009,Fall,Post,5,4,91029,1.91,11.1,49.98,4,5,0
9,1901A2,CC,349,NE,2009,Fall,Post,5,5,91112,0,6.9,49.98,3,3,0
9,1901A2,CC,349,NE,2010,Spring,Post,6,1,100325,0.66,10.3,196.72,11,11,0
9,1901A2,CC,349,NE,2010,Spring,Post,6,2,100406,0.28,20.8,196.72,0,0,0
9,1901A2,CC,349,NE,2010,Spring,Post,6,3,100422,0,11.7,196.72,0,0,0
9,1901A2,CC,349,NE,2010,Spring,Post,6,4,100506,0.28,17.2,196.72,0,0,0
9,1901A2,CC,349,NE,2010,Fall,Post,7,1,101005,0.53,7.8,196.72,2,0,0
9,1901A2,CC,349,NE,2010,Fall,Post,7,2,101018,0,15.3,196.72,2,0,0
9,1901A2,CC,349,NE,2010,Fall,Post,7,3,101110,0,10.3,196.72,8,18,0
9,1901A2,CC,349,NE,2010,Fall,Post,7,4,101130,0,8.9,196.72,2,7,0
9,1901A2,CC,349,NE,2011,Spring,Post,8,1,110303,0,3.6,148.7,0,1,0
9,1901A2,CC,349,NE,2011,Spring,Post,8,2,110324,0.03,11.9,148.7,6,1,0
9,1901A2,CC,349,NE,2011,Spring,Post,8,3,110401,0.05,2.5,148.7,4,5,0
9,1901A2,CC,349,NE,2011,Spring,Post,8,4,110421,6.55,3.6,148.7,5,1,0
9,1901A3,CC_adj ,145,SW,2009,Spring,Post,4,1,90311,0.48,12.2,38.82,5,1,0
9,1901A3,CC_adj ,145,SW,2009,Spring,Post,4,2,90410,0,6.4,38.82,4,7,0
9,1901A3,CC_adj ,145,SW,2009,Spring,Post,4,3,90505,0,14.7,38.82,2,0,1
